Master PCN,Name,Final_Subdivision_Name,Unified_Group_Name,Source,Renamed
643470812,LAKE ROGERS ISLE UNIT E IN,LAKE ROGERS ISLE UNIT,LAKE ROGERS ISLE,Grouped,True
643470809,LAKE ROGERS ISLE UNIT D IN,LAKE ROGERS ISLE UNIT,LAKE ROGERS ISLE,Grouped,True
643470808,LAKE ROGERS ISLE UNIT B IN,LAKE ROGERS ISLE UNIT,LAKE ROGERS ISLE,Grouped,True
643470807,LAKE ROGERS ISLE UNIT A IN,LAKE ROGERS ISLE UNIT,LAKE ROGERS ISLE,Grouped,True
643471724,LAKE WINDWOOD I THRU XIV COND,LAKE WINDWOOD I THRU,LAKE WINDWOOD I,Grouped,True
643471614,LAKE WYMAN ESTATES,LAKE WYMAN ESTATES,LAKE WYMAN ESTATES,Grouped,False
643471708,LAKE WYMAN SHORES IN,LAKE WYMAN SHORES IN,LAKE WYMAN SHORES,Grouped,True
642470112,LAKESIDE INDUSTRIAL COND DECL FILED IN OR5061P1625,LAKESIDE INDUSTRIAL COND DECL,LAKESIDE INDUSTRIAL COND,Grouped,True
643472931,LANDMARK TOWNHOUSES OF BOCA RATON COND DECL FILED 9-6-79,LANDMARK TOWNHOUSES OF BOCA,LANDMARK TOWNHOUSES OF,Grouped,True
643471923,LANDS END,LANDS END,LANDS END,Grouped,False
642470308,LAUREL POINTE 2,LAUREL POINTE 2,LAUREL POINTE 2,Grouped,False
643472026,LEFT BANK ESTS IN,LEFT BANK ESTS IN,LEFT BANK ESTS,Grouped,True
643471938,LIBRARY COMMONS,LIBRARY COMMONS,LIBRARY COMMONS,Grouped,False
643472013,LINCOLN COURT ADD IN,LINCOLN COURT IN,LINCOLN COURT IN,Grouped,True
643472012,LINCOLN COURT IN,LINCOLN COURT IN,LINCOLN COURT IN,Grouped,False
643472911,LONGS SUB AMNDED PL 3RD REV,LONGS SUB AMNDED PL,LONGS AMNDED,Grouped,True
643472903,LONGS SUB REPL BLK 8 AMNDED 3RD REV IN,LONGS SUB REPL BLK,LONGS BLK,Grouped,True
643472902,LONGS SUB IN,LONGS SUB IN,LONGS IN,Grouped,True
642471502,LOS PASEOS OF VIA VERDE REPLAT,LOS PASEOS OF VIA,LOS PASEOS OF,Grouped,True
643473240,LUSSURIA CONDOMINIUM (DEACTIVATED),LUSSURIA CONDOMINIUM DEACTIVATED,LUSSURIA CONDOMINIUM DEACTIVATED,Grouped,True
643473244,LUXURIA CONDO,LUXURIA CONDO,LUXURIA CONDO,Grouped,False
642471424,LYNN FINANCIAL CENTER,LYNN FINANCIAL CENTER,LYNN FINANCIAL CENTER,Grouped,False
642471113,LYNN UNIVERSITY REPL,LYNN UNIVERSITY REPL,LYNN UNIVERSITY,Grouped,True
642471107,LYNN UNIVERSITY (DEACTIVATED),LYNN UNIVERSITY DEACTIVATED,LYNN UNIVERSITY DEACTIVATED,Grouped,True
642472401,MACHLE PROPERTY ON AM 49,MACHLE PROPERTY ON AM,MACHLE PROPERTY ON,Grouped,True
642470129,MAINSTREET 40,MAINSTREET 40,MAINSTREET 40,Grouped,False
643471621,MANATEE POINTE AT LAGO MAR CONDO,MANATEE POINTE AT LAGO,MANATEE POINTE AT,Grouped,True
643470533,MANOR CARE OF BOCA RATON,MANOR CARE OF BOCA,MANOR CARE OF,Grouped,True
643472927,MAR VISTA COND,MAR VISTA COND,MAR VISTA COND,Grouped,False
643473054,MARANATHA APTS INC,MARANATHA APTS INC,MARANATHA APTS INC,Grouped,False
643472809,MARBELLA COND,MARBELLA COND,MARBELLA COND,Grouped,False
643471604,MARCHAND SUB UNREC ON AM 75,MARCHAND SUB UNREC ON,MARCHAND UNREC ON,Grouped,True
643471602,MAR-JO-DOR ACRES IN,MARJODOR ACRES IN,MARJODOR ACRES IN,Grouped,True
642470234,MARS MOORE CONDOMINIUM,MARS MOORE CONDOMINIUM,MARS MOORE CONDOMINIUM,Grouped,False
643473044,MAYA PALM COND APTS (DEACTIVATED),MAYA PALM COND APTS,MAYA PALM COND,Grouped,True
642470417,SOMERSET AT WOODFIELD COUNTRY CLUB,MAYFAIR AT WOODFIELD COUNTRY,MAYFAIR AT WOODFIELD,Grouped,True
642470416,MAYFAIR AT WOODFIELD COUNTRY CLUB,MAYFAIR AT WOODFIELD COUNTRY,MAYFAIR AT WOODFIELD,Grouped,True
643473221,MAYFAIR OF BOCA RATON COND DECL FILED 6-15-82,MAYFAIR OF BOCA RATON,MAYFAIR OF BOCA,Grouped,True
643471918,MEADOW HILL,MEADOW HILL,MEADOW HILL,Grouped,False
642472424,MEADOW KNOLL TOWNHOMES,MEADOW KNOLL TOWNHOMES,MEADOW KNOLL TOWNHOMES,Grouped,False
642472415,MEADOWS PARK ESTATES,MEADOWS PARK ESTATES,MEADOWS PARK ESTATES,Grouped,False
642472439,MEADOWS VIEW VILLAS CONDOMINIUM,MEADOWS VIEW VILLAS CONDOMINIUM,MEADOWS VIEW VILLAS,Grouped,True
643472106,MERIDIAN AT ONE NORTH OCEAN PLAT,MERIDIAN AT ONE NORTH,MERIDIAN AT ONE,Grouped,True
643472107,MERIDIAN AT ONE NORTH OCEAN CONDOMINIUM,MERIDIAN AT ONE NORTH,MERIDIAN AT ONE,Grouped,True
643470840,MFAR PLAZA,MFAR PLAZA,MFAR PLAZA,Grouped,False
643472955,MICHELLES PLAT,MICHELLES PLAT,MICHELLES PLAT,Grouped,False
642470309,MIDDLE SCHOOL GG,MIDDLE SCHOOL GG,MIDDLE SCHOOL GG,Grouped,False
642472331,MILITARY TOWN CENTER PLAZA,MILITARY TOWN CENTER PLAZA,MILITARY TOWN CENTER,Grouped,True
642471104,MILLPOND NORTH,MILLPOND NORTH,MILLPOND NORTH,Grouped,False
643472937,MIZNER COURT,MIZNER COURT,MIZNER COURT,Grouped,False
643472940,MIZNER COURT COND I DECL FILED 2-12-88 IN OR5573 P1852,MIZNER COURT COND I,MIZNER COURT COND,Grouped,True
643472909,MIZNER DEV CORP PL 2,MIZNER DEV CORP PL,MIZNER DEV CORP,Grouped,True
643472908,MIZNER DEV CORP PL 1,MIZNER DEV CORP PL,MIZNER DEV CORP,Grouped,True
643472950,MIZNER GRAND COND,MIZNER GRAND,MIZNER GRAND,Grouped,True
643472946,MIZNER GRAND,MIZNER GRAND,MIZNER GRAND,Grouped,False
643472945,MIZNER LAKE ESTATES,MIZNER LAKE ESTATES,MIZNER LAKE ESTATES,Grouped,False
643473063,MIZNER LUXURY TOWNHOMES PUD,MIZNER LUXURY TOWNHOMES PUD,MIZNER LUXURY TOWNHOMES,Grouped,True
643471615,MIZNER OCEAN GRANDE,MIZNER OCEAN GRANDE,MIZNER OCEAN GRANDE,Grouped,False
643472040,MIZNER PARK,MIZNER PARK,MIZNER PARK,Grouped,False
643472925,MIZNER PLAZA CONDO (DEACTIVATED),MIZNER PLAZA CONDO DEACTIVATED,MIZNER PLAZA CONDO,Grouped,True
643472941,MIZNER TOWER COND DECL FILED 2-17-89 IN OR5971P309,MIZNER TOWER COND DECL,MIZNER TOWER COND,Grouped,True
643472938,MIZNER TOWER I,MIZNER TOWER I,MIZNER TOWER I,Grouped,False
643472944,MIZNER VILLAGE,MIZNER VILLAGE,MIZNER VILLAGE,Grouped,False
643473012,MODEL LAND CO SUB IN,MODEL LAND CO SUB,MODEL LAND CO,Grouped,True
643470539,MONTEREY OFFICE CONDOMINIUM,MONTEREY OFFICE CONDOMINIUM,MONTEREY OFFICE CONDOMINIUM,Grouped,False
643470542,MONTEREY SOUTH CONDO,MONTEREY SOUTH CONDO,MONTEREY SOUTH CONDO,Grouped,False
643472926,POINTE SOUTH COND,MONTEREY SOUTH CONDO,MONTEREY SOUTH CONDO,Grouped,True
643473005,MONTEZ GARDENS IN,MONTEZ GARDENS IN,MONTEZ GARDENS IN,Grouped,False
643471732,MORBECK BUILDING COND DEC FILED 6-6-91 B6848P722,MORBECK BUILDING COND DEC,MORBECK BUILDING COND,Grouped,True
643463226,MORNINGSIDE,MORNINGSIDE,MORNINGSIDE,Grouped,False
642470219,NASSAU BAY COND DECL FILED 6-30-88 IN OR5723P864,NASSAU BAY COND DECL,NASSAU BAY COND,Grouped,True
642470224,NASSAU BAY II COND DECL FILED  1-3-90 IN OR6312P260,NASSAU BAY II COND,NASSAU BAY II,Grouped,True
643472924,NEWTH GARDENS S CONDOMINIUM S 136.10 FT OF LT 2 & TRIGL PART OF LT 3 BLK 2 SPANISH,NEWTH GARDENS C CONDOMINIUM,NEWTH GARDENS C,Grouped,True
643472920,NEWTH GARDENS C CONDOMINIUM PT OF LTS 3 & 4 BLK 2 SPANISH RIVER LAND CO UNIT,NEWTH GARDENS C CONDOMINIUM,NEWTH GARDENS C,Grouped,True
643472919,NEWTH GARDENS COND PT OF LTS 4 & 5 BLK 2 SPANISH RIVER LAND CO UNIT 1,NEWTH GARDENS COND PT,NEWTH GARDENS COND,Grouped,True
643470824,OAK CIRCLE COND WAREHOUSE DECL FILED 11-3-81,OAK CIRCLE COND WAREHOUSE,OAK CIRCLE COND,Grouped,True
643470816,OAK CIRCLE INDUSTRIAL PARK,OAK CIRCLE INDUSTRIAL PARK,OAK CIRCLE INDUSTRIAL,Grouped,True
642470220,OAK RUN OF ARVIDA COUNTRY CLUB REPL,OAK RUN OF ARVIDA,OAK RUN OF,Grouped,True
643471937,OAKS MEDICAL COMPLEX CONDOMINIUM,OAKS MEDICAL COMPLEX CONDOMINIUM,OAKS MEDICAL COMPLEX,Grouped,True
643471924,OAKS PLAZA,OAKS PLAZA,OAKS PLAZA,Grouped,False
642470123,OCE PL 1,OCE PL 1,OCE 1,Grouped,True
643471613,OCEAN CLUB COND DECL FILED 11-6-85 IN,OCEAN CLUB COND DECL,OCEAN CLUB COND,Grouped,True
643472007,OCEAN HEIGHTS IN,OCEAN HEIGHTS IN,OCEAN HEIGHTS IN,Grouped,False
643472951,OCEAN PALMETTO CONDO,OCEAN PALMETTO CONDO,OCEAN PALMETTO CONDO,Grouped,False
643471606,OCEAN REEF TOWERS INC COND N 242.94 FT OF PAR 4 E OF A1A OF PLAT OF PT OF SECTION,OCEAN REEF TOWERS INC,OCEAN REEF TOWERS,Grouped,True
643472820,OCEAN RESIDENCES AT BOCA BEACH CLUB CONDO,OCEAN RESIDENCES AT BOCA,OCEAN RESIDENCES AT,Grouped,True
643471610,OCEANS III COND DECL FILED 1-31-79,OCEANS III COND DECL,OCEANS III COND,Grouped,True
643471620,OCEANSIDE TOWNHOMES,OCEANSIDE TOWNHOMES,OCEANSIDE TOWNHOMES,Grouped,False
643470836,OFFICE DEPOT PL,OFFICE DEPOT PL,OFFICE DEPOT,Grouped,True
643463209,OKEY ESTATES IN,OKEY ESTATES IN,OKEY ESTATES IN,Grouped,False
642473603,OLEANDER PARK REPL IN,OLEANDER PARK REPL IN,OLEANDER PARK IN,Grouped,True
642471110,ONE THOUSAND NINE HUNDRED FIFTY YAMATO ROAD,ONE THOUSAND NINE HUNDRED,ONE THOUSAND NINE,Grouped,True
642472339,ONE TOWN CENTER LAND CONDO,ONE TOWN CENTER LAND,ONE TOWN CENTER,Grouped,True
642472226,OPEN DOOR ESTATES OF VIA VERDE REPLAT PARCELS A & B,OPEN DOOR ESTATES OF,OPEN DOOR ESTATES,Grouped,True
642472214,OPEN DOOR ESTS SOUTH OF VIA VERDE,OPEN DOOR ESTS SOUTH,OPEN DOOR ESTS,Grouped,True
643473229,OSCEOLA ARMS INC,OSCEOLA ARMS INC,OSCEOLA ARMS INC,Grouped,False
643473103,PALM BEACH FARMS CO PL 11 IN,PALM BEACH FARMS CO,PALM BEACH FARMS,Grouped,True
642473601,"PALM BEACH FARMS CO PL 10 OF NORTH DEERFIELD PB6P11-14, ADJ LTS 1 OWNRSHP COMB/W HILLSBORO",PALM BEACH FARMS CO,PALM BEACH FARMS,Grouped,True
643471810,PALM FOREST COND DECL FILED 8-8-86 IN OR4965P1893,PALM FOREST COND DECL,PALM FOREST COND,Grouped,True
643471928,PALM HILL,PALM HILL,PALM HILL,Grouped,False
643473022,PALM ROYAL APTS INC COND (UNREC) AM 85 BEING S 1/2 OF NE 1/4 OF SE 1/4 OF SE 1/4,PALM ROYAL APTS INC,PALM ROYAL APTS,Grouped,True
643472045,PALMETTO FIFTH AVENUE CONDO,PALMETTO FIFTH AVENUE CONDO,PALMETTO FIFTH AVENUE,Grouped,True
642472506,PALMETTO PARK TERRACE UNIT 1,PALMETTO PARK TERRACE UNIT,PALMETTO PARK TERRACE,Grouped,True
642472511,PALMETTO PARK TERRACE NO 5 IN,PALMETTO PARK TERRACE UNIT,PALMETTO PARK TERRACE,Grouped,True
642472510,PALMETTO PARK TERRACE UNIT 4,PALMETTO PARK TERRACE UNIT,PALMETTO PARK TERRACE,Grouped,True
642472520,PALMETTO PARK TERRACE UNIT 9 IN,PALMETTO PARK TERRACE UNIT,PALMETTO PARK TERRACE,Grouped,True
642472519,PALMETTO PARK TERRACE UNIT 8 IN,PALMETTO PARK TERRACE UNIT,PALMETTO PARK TERRACE,Grouped,True
642472508,PALMETTO PARK TERRACE UNIT 3,PALMETTO PARK TERRACE UNIT,PALMETTO PARK TERRACE,Grouped,True
642472518,PALMETTO PARK TERRACE UNIT 7 IN,PALMETTO PARK TERRACE UNIT,PALMETTO PARK TERRACE,Grouped,True
642472517,PALMETTO PARK TERRACE UNIT 6 IN,PALMETTO PARK TERRACE UNIT,PALMETTO PARK TERRACE,Grouped,True
642472507,PALMETTO PARK TERRACE UNIT 2,PALMETTO PARK TERRACE UNIT,PALMETTO PARK TERRACE,Grouped,True
642472533,PALMETTO PARK WEST ADDITION,PALMETTO PARK WEST ADDITION,PALMETTO PARK WEST,Grouped,True
643472952,PALMETTO PARK PLAT,PALMETTO PARK WEST,PALMETTO PARK WEST,Grouped,True
642472532,PALMETTO PARK WEST,PALMETTO PARK WEST,PALMETTO PARK WEST,Grouped,False
643472956,PALMETTO PLACE CONDOMINIUM,PALMETTO PLACE CONDOMINIUM,PALMETTO PLACE CONDOMINIUM,Grouped,False
643473043,PALMETTO WEST PROFESSIONAL BLDG COND DECL FILED 11-21-79,PALMETTO WEST PROFESSIONAL BLDG,PALMETTO WEST PROFESSIONAL,Grouped,True
642472302,PARADISE PALMS UNIT 2 IN,PARADISE PALMS UNIT 1,PARADISE PALMS UNIT,Grouped,True
642472304,PARADISE PALMS UNIT 4 IN PB 27 PGS 169 & 170,PARADISE PALMS UNIT 3,PARADISE PALMS UNIT,Grouped,True
642472301,PARADISE PALMS UNIT 1 IN,PARADISE PALMS UNIT 1,PARADISE PALMS UNIT,Grouped,True
642472303,PARADISE PALMS UNIT 3 IN,PARADISE PALMS UNIT 2,PARADISE PALMS UNIT,Grouped,True
642472309,PARADISE PALMS UNIT NO 5,PARADISE PALMS UNIT 4,PARADISE PALMS UNIT,Grouped,True
643470709,PARK AT WINDWOOD CONDS 1 THRU  5,PARK AT WINDWOOD CONDS,PARK AT WINDWOOD,Grouped,True
642471105,PATCH REEF ESTATES,PATCH REEF ESTATES,PATCH REEF ESTATES,Grouped,False
643473238,ARAGON COND DECL FILED 9-18-95 IN OR8921P1267,PATRICIAN COND DECL FILED,PATRICIAN COND FILED,Grouped,True
643472014,PEARL CITY IN,PEARL CITY IN,PEARL CITY IN,Grouped,False
643463123,PENINSULA CORPORATE CENTER PL,PENINSULA CORPORATE CENTER PL,PENINSULA CORPORATE CENTER,Grouped,True
642471423,PENINSULA EXECUTIVE CENTER,PENINSULA EXECUTIVE CENTER,PENINSULA EXECUTIVE CENTER,Grouped,False
643463129,PENINSULA VILLAGE GREENS,PENINSULA VILLAGE GREENS,PENINSULA VILLAGE GREENS,Grouped,False
642471422,PINE CREST BOCA RATON CAMPUS,PINE CREST BOCA RATON,PINE CREST BOCA,Grouped,True
642472435,PINELAND SOUTH,PINELANDS NORTH,PINELANDS NORTH,Grouped,True
642472413,PINELANDS THE SEC 2,PINELANDS THE,PINELANDS THE,Grouped,True
642472420,PINELANDS EAST,PINELANDS THE,PINELANDS THE,Grouped,True
642472419,PINELANDS NORTH,PINELANDS THE,PINELANDS THE,Grouped,True
642472411,PINELANDS THE,PINELANDS THE,PINELANDS THE,Grouped,False
643473219,PATRICIAN COND DECL FILED 1-21-80,PLACIDE COND DECL FILED,PLACIDE COND FILED,Grouped,True
642470303,PLAZA REAL PL 1,PLAZA REAL PL 1,PLAZA REAL 1,Grouped,True
643471733,PLUM PARK COND (DEACTIVATED),PLUM PARK COND DEACTIVATED,PLUM PARK COND,Grouped,True
643472939,POINTE DEL MAR COND DECL FILED 6-19-87 IN OR5322P1455,POINTE DEL MAR COND,POINTE DEL MAR,Grouped,True
643473207,CLOISTER DEL MAR COND,POINTE DEL MAR COND,POINTE DEL MAR,Grouped,True
643470411,PORTA BELLA,PORTA BELLA,PORTA BELLA,Grouped,False
643470414,PORTA BELLA EAST & PORTA BELLA SOUTHWEST COND,PORTA BELLA EAST PORTA,PORTA BELLA EAST,Grouped,True
643470412,PORTA BELLA TOWNHOUSE COND,PORTA BELLA TOWNHOUSE COND,PORTA BELLA TOWNHOUSE,Grouped,True
643470845,PORTICOS BUILDING A CONDO,PORTICOS BUILDING A CONDO,PORTICOS BUILDING A,Grouped,True
643470846,PORTICOS COMMERCIAL CONDO,PORTICOS COMMERCIAL CONDO,PORTICOS COMMERCIAL CONDO,Grouped,False
642471205,POTOMAC COMMERCIAL PL,POTOMAC COMMERCIAL PL,POTOMAC COMMERCIAL,Grouped,True
642471201,POTOMAC TRAIL BLDG COND DECL FILED 12-13-85 OR4734P965,POTOMAC TRAIL BLDG COND,POTOMAC TRAIL BLDG,Grouped,True
642472215,PRADERA OF VIA VERDE PHASE 1 REPLAT,PRADERA OF VIA VERDE,PRADERA OF VIA,Grouped,True
642472225,PRADERA PHASE 2,PRADERA PHASE 2,PRADERA PHASE 2,Grouped,False
643472816,PRESIDENTIAL PLACE COND,PRESIDENTIAL PLACE COND,PRESIDENTIAL PLACE COND,Grouped,False
642470401,PRINCETON ESTATES,PRINCETON ESTATES,PRINCETON ESTATES,Grouped,False
642472241,PROVENCE COND,PROVENCE COND,PROVENCE COND,Grouped,False
643471816,QUALITY CARE PLAT,QUALITY CARE PLAT,QUALITY CARE PLAT,Grouped,False
642472536,RAINTREE,RAINTREE,RAINTREE,Grouped,False
642471210,RAVELLA TOWNHOMES (DEACTIVATED),RAVELLA TOWNHOMES DEACTIVATED,RAVELLA TOWNHOMES DEACTIVATED,Grouped,True
643471601,REDLHAMMER SUB,REDLHAMMER SUB,REDLHAMMER,Grouped,True
643471915,REEDS J S ADD IN,REEDS J S ADD,REEDS J S,Grouped,True
642472230,REGENCY PLACE,REGENCY PLACE,REGENCY PLACE,Grouped,False
642470405,REGENTS SQUARE OF WOODFIELD CC,REGENTS SQUARE OF WOODFIELD,REGENTS SQUARE OF,Grouped,True
642471419,REL PLAT-BOCA RATON,REL PLATBOCA RATON,REL PLATBOCA RATON,Grouped,True
643472047,REVE DEL MIZNER PLAT,REVE DEL MIZNER PLAT,REVE DEL MIZNER,Grouped,True
643471813,RICCIUTI PL,RICCIUTI PL,RICCIUTI,Grouped,True
642473503,RIO DEL MAR ESTATES,RIO DEL MAR ESTATES,RIO DEL MAR,Grouped,True
642473507,MARINA DEL MAR ESTATES,RIO DEL MAR ESTATES,RIO DEL MAR,Grouped,True
643470408,RIVER DOME APTS COND PAR OF LAND LYG IN SEC 4/5-47-43,RIVER DOME APTS COND,RIVER DOME APTS,Grouped,True
643470819,ROGERS EAST COND,ROGERS EAST COND,ROGERS EAST COND,Grouped,False
643470814,ROGERS HOUSE CONDOMINIUM W 228 FT OF LT 120 BLK 2 LAKE ROGERS ISLE UNIT F (PB,ROGERS HOUSE CONDOMINIUM W,ROGERS HOUSE CONDOMINIUM,Grouped,True
643473009,ROYAL OAK HILLS 1ST SEC,ROYAL OAK HILLS 1ST,ROYAL OAK HILLS,Grouped,True
643473010,ROYAL OAK HILLS 2ND SEC,ROYAL OAK HILLS 1ST,ROYAL OAK HILLS,Grouped,True
642473520,ROYAL OAK LANDING SEC III,ROYAL OAK LANDING SEC III,ROYAL OAK LANDING,Simple,True
642472534,ROYAL OAK LANDING SEC 1,ROYAL OAK LANDING SEC,ROYAL OAK LANDING,Grouped,True
642472535,ROYAL OAK LANDING SEC II,ROYAL OAK LANDING SEC,ROYAL OAK LANDING,Grouped,True
643472912,ROYAL PALM CIVIC & SHOPPING CENTER UNIT A IN,ROYAL PALM CIVIC SHOPPING,ROYAL PALM CIVIC,Grouped,True
643472914,ROYAL PALM CIVIC & SHOPPING CENTER UNIT B IN,ROYAL PALM CIVIC SHOPPING,ROYAL PALM CIVIC,Grouped,True
643473113,ROYAL PALM FOREST,ROYAL PALM FOREST,ROYAL PALM FOREST,Grouped,False
642472421,ROYAL PALM MEDICAL CENTRE BLDG ONE COND DECL FILED 11-1-79,ROYAL PALM MEDICAL CENTRE,ROYAL PALM MEDICAL,Grouped,True
642463426,ROYAL PALM POLO PLAT 4,ROYAL PALM POLO,ROYAL PALM POLO,Grouped,True
642463425,ROYAL PALM POLO PLAT 3,ROYAL PALM POLO,ROYAL PALM POLO,Grouped,True
642463423,ROYAL PALM POLO,ROYAL PALM POLO,ROYAL PALM POLO,Grouped,False
642463424,ROYAL PALM POLO PLAT 2,ROYAL PALM POLO,ROYAL PALM POLO,Grouped,True
643472969,ROYAL PALM RESIDENCES CONDO,ROYAL PALM RESIDENCES CONDO,ROYAL PALM RESIDENCES,Grouped,True
643473112,ROYAL PALM TOWERS COND DECL FILED 10-2-81,ROYAL PALM TOWERS COND,ROYAL PALM TOWERS,Grouped,True
643472943,ROYAL PALM VILLAS PUD,ROYAL PALM VILLAS PUD,ROYAL PALM VILLAS,Grouped,True
643472910,ROYAL PALM YACHT & COUNTRY CLUB SUB,ROYAL PALM YACHT COUNTRY,ROYAL PALM YACHT,Grouped,True
643463246,ROYAL POINCIANA,ROYAL POINCIANA,ROYAL POINCIANA,Grouped,False
642471204,RUNWAY 5 - 23 HANGAR COND,RUNWAY 5 23 HANGAR,RUNWAY 5 23,Grouped,True
643471932,S R S PROPERTIES INC,S R S PROPERTIES,S R S,Grouped,True
643470536,SABAL GARDENS AT BOCA TEECA,SABAL GARDENS AT BOCA,SABAL GARDENS AT,Grouped,True
643470538,SABAL GARDENS AT BOCA TEECA 3,SABAL GARDENS AT BOCA,SABAL GARDENS AT,Grouped,True
643470537,SABAL GARDENS AT BOCA TEECA 2,SABAL GARDENS AT BOCA,SABAL GARDENS AT,Grouped,True
642472422,SABAL PARK,SABAL PARK,SABAL PARK,Grouped,False
642472427,SABAL PARK ADD,SABAL PARK,SABAL PARK,Grouped,True
643472804,"SABAL POINT APTS CONDOMINIUM 28/29-47-43, S 317 FT OF N 617 FT OF GOV LT 2 & S 317",SABAL POINT APTS CONDOMINIUM,SABAL POINT APTS,Grouped,True
643472806,SABAL SHORES APTS COND S 160 FT OF GOV LT 1 & N 200 FT OF GOV LT 2 LYG E OF SR,SABAL SHORES APTS COND,SABAL SHORES APTS,Grouped,True
642471016,SAINT ANDREWS SCHOOL PL,SAINT ANDREWS SCHOOL PL,SAINT ANDREWS SCHOOL,Grouped,True
642471017,SAINT ANDREWS SCHOOL PL 2,SAINT ANDREWS SCHOOL PL,SAINT ANDREWS SCHOOL,Grouped,True
642471018,SAINT ANDREWS SCHOOL PL 3,SAINT ANDREWS SCHOOL PL,SAINT ANDREWS SCHOOL,Grouped,True
643470534,SAN DE VANCE GOLF & TENNIS CLUB #1 COND DECL FILED 11-27-90,SAN DE VANCE GOLF,SAN DE VANCE,Grouped,True
643471605,SAN REMO COND,SAN REMO COND,SAN REMO COND,Grouped,False
643470531,SAN REMO GOLF & TENNIS CLUB COND DECL FILED 10-17-85 IN,SAN REMO GOLF TENNIS,SAN REMO GOLF,Grouped,True
643470834,SANCTUARY PLACE,SANCTUARY REPL,SANCTUARY,Grouped,True
643470820,SANCTUARY,SANCTUARY,SANCTUARY,Grouped,False
643470822,SANCTUARY REPL,SANCTUARY REPL,SANCTUARY,Grouped,True
643470841,SANCTUARY CENTRE CONDOMINIUM,SANCTUARY CENTRE CONDOMINIUM,SANCTUARY CENTRE CONDOMINIUM,Grouped,False
643470831,SANCTUARY PINES IN BOCA RATON  COND DECL IN,SANCTUARY PINES IN BOCA,SANCTUARY PINES IN,Grouped,True
642471532,SANTA BARBARA REPL,SANTA BARBARA REPL,SANTA BARBARA,Grouped,True
643473239,SATURNIA,SATURNIA,SATURNIA,Grouped,False
642470119,SCIC LAND COND,SCIC LAND COND,SCIC LAND COND,Grouped,False
643473026,"S/D OF 30-47-43, SURVEY OF PT  OF N 1/2 OF S 1/2 ON AM-94",SD OF 304743 SURVEY,SD OF 304743,Grouped,True
643470602,S/D OF 6-47-43 IN,SD OF 324643 IN,SD OF 324643,Grouped,True
643463212,S/D OF 32-46-43 IN,SD OF 324643 IN,SD OF 324643,Grouped,True
643471603,S/D OF 16/21-47-43 IN,SD OF 64743 IN,SD OF 64743,Grouped,True
643470909,SEA RANCH CLUB OF BOCA II COND DECL FILED 11-10-88 IN OR5869  P1804,SEA RANCH CLUB OF,SEA RANCH CLUB,Grouped,True
643470905,SEA RANCH CLUB OF BOCA I COND  DECL FILED 1-18-82,SEA RANCH CLUB OF,SEA RANCH CLUB,Grouped,True
643470910,SEA RANCH CLUB OF BOCA III COND DECL FILED 7-25-90 IN OR6528P1953,SEA RANCH CLUB OF BOCA III COND DECL FILED 7-25-90 IN OR6528P1953,SEA RANCH CLUB,Simple,True
642470304,SEASONS,SEASONS,SEASONS,Grouped,False
643472930,SEVEN SEVENTY EAST CAMINO REAL COND,SEVEN SEVENTY EAST CAMINO,SEVEN SEVENTY EAST,Grouped,True
642472428,SEVILLE GARDENS COND DECL FILED 5-21-82,SEVILLE GARDENS COND DECL,SEVILLE GARDENS COND,Grouped,True
643470506,SHERWOOD HOUSE APTS COND W 110 FT OF N 262.94 FT OF E 1/2 OF SE 1/4 OF NE 1/4 LYG,SHERWOOD HOUSE APTS COND,SHERWOOD HOUSE APTS,Grouped,True
642470114,SIEMENS OFFICE PARK,SIEMENS OFFICE PARK,SIEMENS OFFICE PARK,Grouped,False
642471208,SILVER YAMATO BUSINESS PARK CONDOMINIUM,SILVER YAMATO BUSINESS PARK,SILVER YAMATO BUSINESS,Grouped,True
642470422,COVENTRY AT WOODFIELD COUNTRY  CLUB PL 2,SOMERSET AT WOODFIELD COUNTRY,SOMERSET AT WOODFIELD,Grouped,True
